date,retail_and_recreation_percent_change_from_baseline,ndti_change_from_baseline,ndvi_change_from_baseline,tmmx_change_from_baseline,Precipitation (mm/day)_change_from_baseline,aod_change_from_baseline,NO2_column_number_density_change_from_baseline,avg_rad_change_from_baseline
2021-05-01,-78.0,,,56.63276205632095,-25.958120256341374,34.57918647221993,-16.125718558135507,-20.115724717315988
2021-05-02,-79.0,,,,-79.9542068497897,90.24533001237035,-31.392427031585083,
2021-05-03,-75.0,,,,-94.3945247627479,1.7990931181896133,-27.140340151735227,
2021-05-04,-75.0,1.3675957881309821,-37.67951459991831,,-79.42790334417595,-74.63554348389525,-27.722992869172046,
2021-05-05,-76.0,,,,-100.00000000000001,18.807322288929406,-22.47227934541348,
2021-05-06,-77.0,,,,1311.4906969171604,22.05193962596795,-26.81007604081351,
2021-05-07,-75.0,,,,-100.00000000000001,44.09361165078432,-19.95759344052412,
2021-05-08,-78.0,,,,-100.00000000000001,-14.952025725382455,-9.10770826266271,
2021-05-09,-78.0,-27.08150314950101,-44.108810823942314,,1160.6560560422715,72.90823993856523,-11.895709455264114,
2021-05-10,-75.0,,,,-27.191833454098134,39.03439080279135,-37.855460565315866,
2021-05-11,-75.0,,,,-1.9516404197014399,-27.74024684462636,-23.399471795825008,
2021-05-12,-75.0,,,,-10.924242234803241,26.945109434782083,-43.394605600613254,
2021-05-13,-74.0,,,,-3.528027426249338,-4.525916852928579,-23.70358456203255,
2021-05-14,-76.0,-35.17062165350358,-40.33119491822447,,-100.00000000000001,11.265902015213937,-23.48728999536767,
2021-05-15,-76.0,,,,-41.68903722089179,-39.29015744666534,-35.56270008095941,
2021-05-16,-77.0,,,,-100.00000000000001,-4.439071729125998,-36.64304837496144,
2021-05-17,-73.0,,,,263.69269103892697,,,
2021-05-18,-73.0,,,,1548.1348944787255,,,
2021-05-19,-82.0,,,,3683.083006260563,,,
2021-05-20,-70.0,,,,-59.195398600133416,,-35.66665984020485,
2021-05-21,-71.0,,,,8773.852797834905,-1.2306207730222893,-41.42632016048218,
2021-05-22,-73.0,,,,-23.450118864069072,-44.28580670863476,-39.45367905417195,
2021-05-23,-74.0,,,,-41.40274555803776,41.96520214048022,-34.044894775722256,
2021-05-24,-69.0,-72.73801840844246,-11.451161306141138,,-99.76984375527309,-39.02023415660849,-34.02337354914812,
2021-05-25,-69.0,,,,-100.00000000000001,-55.532848934365134,-28.37128690675709,
2021-05-26,-71.0,,,,-100.00000000000001,-48.41982925681343,-24.298281021038374,
2021-05-27,-68.0,,,,-100.00000000000001,-55.44703530751439,-24.72245699117098,
2021-05-28,-68.0,,,,-100.00000000000001,-35.301360169823965,-28.43397784788375,
2021-05-29,-70.0,-65.69096046773792,-25.477562118264906,,-76.92163344780421,-12.217019205095422,-30.050978652219978,
2021-05-30,-70.0,,,,644.1952281051881,16.245359074093468,-34.25445429213018,
2021-05-31,-63.0,,,,536.6665291482561,-7.540796492155271,-29.60189208820379,
2021-06-01,-61.0,,,61.5120856678922,93.12714901231776,,-50.48690611896222,-24.716537459191564
2021-06-02,-61.0,,,,-99.5196314651176,93.74176934531125,-30.782514357934748,
2021-06-03,-61.0,-34.179971725389095,-20.752283776397444,,-100.00000000000001,51.11648319646877,1.177952287597069,
2021-06-04,-63.0,,,,292.7409953176372,117.27305980858861,-0.4949099152368552,
2021-06-05,-63.0,,,,426.3335557665279,0.3936065928224737,-24.90210457971479,
2021-06-06,-65.0,,,,-99.69809771585912,-6.275828647774546,-29.757576301672085,
2021-06-07,-45.0,,,,-100.00000000000001,8.547758829885852,-28.07812013338608,
2021-06-08,-45.0,-67.33057716999053,-18.939214502574856,,-100.00000000000001,,-38.29325845927846,
2021-06-09,-43.0,,,,-100.00000000000001,43.12900619052603,-35.451356729965035,
2021-06-10,-43.0,,,,333.2869891058522,131.8732611780832,-16.839183849330944,
2021-06-11,-41.0,,,,-94.3850392305405,118.3413851915064,-16.979828279069142,
2021-06-12,-44.0,,,,1378.536657193533,155.1463540232823,-37.15757562407914,
2021-06-13,-43.0,-30.45115865215674,-20.125717354039562,,4.140832537754753,,-23.064885435272227,
2021-06-14,-37.0,,,,-98.2291854727922,,-14.59336875855626,
2021-06-15,-37.0,,,,-16.32662211605591,47.06737709346363,-19.52748866808074,
2021-06-16,-36.0,,,,-82.8767366453256,57.49768734204604,-22.961757665791435,
2021-06-17,-36.0,,,,-100.00000000000001,,-22.524070771128027,
2021-06-18,-36.0,,,,-99.84637455370869,301.8994751483786,-18.14863254807612,
2021-06-19,-38.0,,,,-65.52645015254646,295.7990212771906,-35.72724999267622,
2021-06-20,-37.0,,,,-13.514493824686861,29.156844002183952,-21.298956282548648,
2021-06-21,-37.0,,,,-99.90793138828214,-58.6939026329261,-20.836402260649354,
2021-06-22,-35.0,,,,-100.00000000000001,4.2109078127182125,-24.628873349091258,
2021-06-23,-35.0,-39.91572116539083,-0.9678887564883082,,-100.00000000000001,2.055678595515698,-11.34542739568913,
2021-06-24,-34.0,,,,-99.59090010045851,165.6808333838191,0.14923329195466606,
2021-06-25,-34.0,,,,562.9471441021552,32.60002670745317,-14.226292913368646,
2021-06-26,-36.0,,,,7.412103833936189,28.840261001696057,-5.89757958564655,
2021-06-27,-35.0,,,,-100.00000000000001,130.0868044945721,5.455580726401485,
2021-06-28,-32.0,-15.101431596786922,-16.049216452050032,,-94.43942725655768,,-9.555514331395274,
2021-06-29,-33.0,,,,-99.71454016973098,-11.908405807212457,-21.421140889124917,
2021-06-30,-33.0,,,,-98.32522011755255,11.463503067862897,-34.29822346885659,
2021-07-01,-31.0,,,52.17667602201161,-99.58652856521184,10.176771064565703,-29.193900988411322,-20.217234533430577
2021-07-02,-33.0,,,,1350.0772669808139,41.161087847798804,-28.605534865060722,
2021-07-03,-31.0,,,,864.0621350762174,,-29.104470023715635,
2021-07-04,-30.0,,,,-59.93263144511296,20.231448458068265,-17.728482756089964,
2021-07-05,-28.0,,,,-78.54801180632896,28.264485616519572,-14.188079189465755,
2021-07-06,-29.0,,,,-99.95284268131692,-10.56828415357445,-21.351854133367087,
2021-07-07,-29.0,,,,-88.60880411611518,0.9511802270509985,-28.630189283426265,
2021-07-08,-29.0,-75.6235640515894,-13.438402755922146,,511.87784396737055,-12.919543208917307,-28.849075307180854,
2021-07-09,-28.0,,,,-18.34641788332842,97.49858005450528,3.0814242868456834,
2021-07-10,-29.0,,,,58.43816462228919,153.832860871241,-11.367585380853983,
2021-07-11,-29.0,,,,103.25223449883273,,-23.947736885907858,
2021-07-12,-26.0,,,,-30.339272140112776,,-26.317281265777833,
2021-07-13,-29.0,,,,6738.091558038336,,-41.154308151015485,
2021-07-14,-33.0,,,,11178.684526280667,,,
2021-07-15,-24.0,,,,-72.29453127026102,,-14.4252845628091,
2021-07-16,-26.0,,,,-87.49642321530614,61.04458592812113,-17.970033335561997,
2021-07-17,-28.0,,,,382.9196082707891,,-11.319138525144405,
2021-07-18,-28.0,,,,11541.484859011263,,14.381218811983395,
2021-07-19,-42.0,,,,32371.938783661426,,,
2021-07-20,-31.0,,,,3150.6461544444996,,23.62075293992516,
2021-07-21,-29.0,,,,221.44556963423312,415.152289188641,-30.976588354523386,
2021-07-22,-26.0,,,,165.25035234929663,,-36.108084475654266,
2021-07-23,-27.0,,,,57.151469306909156,,-26.76374234985906,
2021-07-24,-29.0,,,,228.3507421469913,4.906298211997198,-34.4365726971998,
2021-07-25,-29.0,,,,58.900011743187456,,-33.29483399700459,
2021-07-26,-29.0,,,,1388.021211809947,,-40.31086298972362,
2021-07-27,-33.0,,,,2237.679724401317,,,
2021-07-28,-37.0,,,,10402.668108427322,,,
2021-07-29,-28.0,,,,596.9540019540567,,-7.43156831514957,
2021-07-30,-28.0,,,,1566.7488631322792,,-24.83028427181327,
2021-07-31,-24.0,,,,118.04099235047096,,-39.60140098013181,
2021-08-01,-25.0,,,45.987902472669695,1835.8792509115844,,-58.23128998523112,-22.439814759749947
2021-08-02,-27.0,,,,233.7293615964602,,-30.636535469557376,
2021-08-03,-22.0,,,,-89.69919501898713,,-46.16873603710674,
2021-08-04,-24.0,,,,41.2980850457059,,-39.01368745535242,
2021-08-05,-23.0,,,,430.15828937148683,,-38.4642988783076,
2021-08-06,-25.0,,,,175.82649500330842,108.74873302043457,-27.787324940246673,
2021-08-07,-25.0,,,,869.2385555709138,,-37.677279075536035,
2021-08-08,-29.0,,,,3007.9952292830785,,-18.10580498583256,
2021-08-09,-22.0,,,,-68.11050480973336,140.0609667619067,-14.717918703165273,
2021-08-10,-20.0,,,,-99.9760002351209,38.58003083910976,,
2021-08-11,-22.0,,,,-83.52915932985519,8.043481465413144,-37.66982845665735,
2021-08-12,-21.0,-5.3660010071141215,19.742280050685547,,-99.92273920568881,9.400182480035559,-37.02638902847599,
2021-08-13,-22.0,,,,-100.00000000000001,26.04787364098137,-39.74313233796068,
2021-08-14,-21.0,,,,-100.00000000000001,-24.821195564706688,-43.27151160532357,
2021-08-15,-41.0,,,,-99.83618549773331,-2.520448706009613,-44.97935520497005,
2021-08-16,-24.0,,,,-100.00000000000001,-28.655790115639178,-36.88331782006939,
2021-08-17,-21.0,13.137041815093896,21.93990324755546,,-100.00000000000001,,-31.01973618386512,
2021-08-18,-22.0,,,,-99.25265038278543,51.84505204168424,-28.043340374604107,
2021-08-19,-19.0,,,,-19.397530340199648,,-14.067137461468528,
2021-08-20,-21.0,,,,4068.8838081110357,,-49.64064010266009,
2021-08-21,-22.0,,,,4351.752166044149,,-41.94033884163881,
2021-08-22,-27.0,,,,-86.30968574987166,,-43.80525947336393,
2021-08-23,-25.0,,,,28.582390071590098,-36.24156581356021,-12.238899492788809,
2021-08-24,-24.0,,,,-96.67980524572489,,-23.161188804432246,
2021-08-25,-23.0,,,,-71.40577513617671,-20.221069838737307,-45.04334570172351,
2021-08-26,-22.0,,,,-99.23672942296149,,-53.79537433208901,
2021-08-27,-22.0,2.175779934967873,48.45404974231897,,-100.00000000000001,4.907797243623455,-40.03895899325648,
2021-08-28,-24.0,,,,-100.00000000000001,64.66766129698087,-25.63163404175087,
2021-08-29,-22.0,,,,-92.81806070877477,67.87525223934837,-10.771888746156135,
2021-08-30,-20.0,,,,-98.94979471442596,,-38.37344173926266,
2021-08-31,-31.0,,,,1063.7214476470979,,-57.40492038216379,
2021-09-01,-32.0,,,42.098466334830675,4775.412289796833,,-51.382155002991624,-24.972602799687564
2021-09-02,-21.0,,,,1809.1420114923649,-40.58887696678243,-28.153780835478692,
2021-09-03,-20.0,,,,951.064047891102,,-24.144600757572682,
2021-09-04,-22.0,,,,582.9945063687462,,-6.662338747119571,
2021-09-05,-21.0,,,,-89.50266443500493,,-26.63381594851904,
2021-09-06,-20.0,,,,-80.88265814874455,7.022888078940165,-22.49764812687679,
2021-09-07,-21.0,,,,43.13363639368776,,-23.22001183951649,
2021-09-08,-18.0,,,,-98.88905628221177,,-35.47865971530404,
2021-09-09,-18.0,,,,191.897905251669,,-36.92258042326881,
2021-09-10,-19.0,,,,556.853975232471,,-38.55935649914056,
2021-09-11,-37.0,,,,3933.3306044342503,,-60.9407183142128,
2021-09-12,-23.0,,,,1407.8876634082062,,-27.402591345785584,
2021-09-13,-20.0,,,,939.0584087325294,,-26.94995260171264,
2021-09-14,-17.0,,,,-64.49408424554983,-39.79667506362946,-34.450598012650225,
2021-09-15,-18.0,,,,-99.89964198110616,-54.68558127923178,-39.59895048062958,
2021-09-16,-22.0,,,,254.79089994995564,,-53.76868145448087,
2021-09-17,-16.0,,,,-99.89047339575414,,-24.97746914815858,
2021-09-18,-18.0,,,,-94.99849621533852,,-40.9041536266708,
2021-09-19,-18.0,,,,-87.54295737475043,-30.315465865168704,-29.844653123200633,
2021-09-20,-18.0,,,,-98.48738527159351,,-27.62129655155012,
2021-09-21,-20.0,50.774518647805635,7.940087798598692,,422.2373501153031,,-31.235392568630232,
2021-09-22,-20.0,,,,1226.0680939401811,,-32.54460306054324,
2021-09-23,-19.0,,,,530.218537830601,,-34.63485707295101,
2021-09-24,-19.0,,,,253.45082485282205,,-33.92218637151685,
2021-09-25,-20.0,,,,-22.997053492714343,-3.0515266127643432,-21.62097859603414,
2021-09-26,-19.0,2.3094241278115892,-24.432305956778468,,-96.4202291562227,,,
2021-09-27,-19.0,,,,21.49575016071767,,-13.186152787428277,
2021-09-28,-17.0,,,,-99.65183014154174,-45.14792053010318,-26.825127366093767,
2021-09-29,-19.0,,,,-100.00000000000001,,-29.501790752452088,
2021-09-30,-17.0,,,,-98.5641754578495,,-2.8672260895745767,
2021-10-01,-15.0,68.50172346583562,7.973409404393031,40.181305628760576,-99.68479867266701,57.89296011603978,11.888083257941407,-17.614685752887
2021-10-02,-29.0,,,,-100.00000000000001,38.55794680410458,-28.28712194163796,
2021-10-03,-18.0,,,,-74.9693759622568,-66.16826183165033,-43.63031168361819,
2021-10-04,-16.0,,,,-85.52444407429805,-69.2941296740846,-23.692777530639507,
2021-10-05,-15.0,,,,22.89954430699189,-23.480628717139247,34.75823048923905,
2021-10-06,-12.0,50.34844276917763,12.691605470987845,,-91.91933646049164,-49.19641411140642,-2.4282368331039574,
2021-10-07,-19.0,,,,-100.00000000000001,38.205969484763614,-20.259766905266925,
2021-10-08,-17.0,,,,-100.00000000000001,-21.750623399829088,-21.056811186047884,
2021-10-09,-17.0,,,,-100.00000000000001,-64.11688576831102,-19.422978046882484,
2021-10-10,-16.0,,,,-94.0575516349576,-48.15506184186902,-18.8866368365239,
2021-10-11,-15.0,43.11171418530633,28.46196366212231,,-91.11444106374624,-57.92164598557318,0.1076387290736457,
2021-10-12,-13.0,,,,-97.18681996985309,-43.56849439881222,-9.491185754773277,
2021-10-13,-16.0,,,,-100.00000000000001,-44.33942102158207,-26.375786670545924,
2021-10-14,-10.0,,,,-100.00000000000001,-43.92834341135197,-17.105907474241505,
2021-10-15,-8.0,,,,-100.00000000000001,-43.179828011355,-3.750189385561056,
2021-10-16,-17.0,31.05598031131468,-1.7595667280203018,,46.98154056197053,60.82025748309835,110.53539203272055,
2021-10-17,-22.0,,,,3167.8328800235636,,-32.339781816297354,
2021-10-18,-15.0,,,,464.11933631558094,,,
2021-10-19,-12.0,,,,-100.00000000000001,-40.78005937332407,-28.842151312288408,
2021-10-20,-14.0,,,,-100.00000000000001,0.7289894776656168,-15.190845389523608,
2021-10-21,-11.0,23.762371564236545,29.621777027735856,,-100.00000000000001,,-17.321954478481956,
2021-10-22,-10.0,,,,-100.00000000000001,,-14.477778576589296,
2021-10-23,-10.0,,,,-100.00000000000001,-57.074973984778644,32.153601956127474,
2021-10-24,-28.0,,,,2414.6646524391444,51.4128475691752,8.720530257055508,
2021-10-25,-13.0,,,,-100.00000000000001,-28.581673818469163,-19.765556314871894,
2021-10-26,-12.0,13.223905239986859,18.66046894944374,,-100.00000000000001,-24.935753280097366,-13.586597856763298,
2021-10-27,-11.0,,,,-100.00000000000001,,8.297343878379012,
2021-10-28,-12.0,,,,,5.390645633553168,-0.03557745181910515,
2021-10-29,-11.0,,,,,22.977932779380772,-1.433458535032844,
2021-10-30,-12.0,,,,,-32.979660478030695,-13.44830513201435,
2021-10-31,-9.0,-5.049697496945887,-6.146894720094071,,,0.3080491851463032,-5.401602201840709,
2021-11-01,-4.0,,,17.54303688720376,,38.85840852817613,64.38065470296502,-19.626850292557485
2021-11-02,4.0,,,,,29.48977337748623,29.441039178691923,
2021-11-03,0.0,,,,,55.47818253105498,24.063466329644456,
2021-11-04,-16.0,,,,,307.575422419184,-15.129420067755248,
2021-11-05,-21.0,-49.93998621336017,-70.20309836392939,,,412.89188592993963,-29.726325254388772,
2021-11-06,-20.0,,,,,213.10498981507249,-31.433051399446924,
2021-11-07,-20.0,,,,,94.96054745908025,-39.248302659188575,
2021-11-08,-15.0,,,,,109.32050809507881,-17.33360816918716,
2021-11-09,-13.0,,,,,202.3472180580348,-13.376652793498705,
2021-11-10,-14.0,-26.92777145199109,-37.27022490285992,,,88.32851543454684,3.743810860006245,
2021-11-11,-13.0,,,,,389.11973790133965,-20.449230173247106,
2021-11-12,-14.0,,,,,265.42279487672596,-34.93213846044409,
2021-11-13,-15.0,,,,,58.38326348913804,-11.448131952379354,
2021-11-14,-13.0,,,,,45.14839846472481,6.673843492448796,
2021-11-15,-13.0,-32.33635359599029,-44.48158455497527,,,120.98892914783366,33.02838597469211,
2021-11-16,-11.0,,,,,52.92196604815773,26.6787758127404,
2021-11-17,-14.0,,,,,19.340083657916693,116.79364454597496,
2021-11-18,-12.0,,,,,49.54900657637933,142.2994827422038,
2021-11-19,-12.0,,,,,78.4055289976227,-33.22711246807016,
2021-11-20,-16.0,2.050086588234258,-59.718148545388885,,,51.164210831933055,55.67373008872834,
2021-11-21,-14.0,,,,,,-33.969132142364735,
2021-11-22,-13.0,,,,,,-36.16559762206183,
2021-11-23,-12.0,,,,,-2.5729032056685353,-4.365377134748967,
2021-11-24,-14.0,,,,,1.5870437588584105,162.23321362850768,
2021-11-25,-11.0,-27.874044071251276,-32.3886414396698,,,34.43856925778505,49.127712988423994,
2021-11-26,-12.0,,,,,35.96267330431702,92.78979303536094,
2021-11-27,-15.0,,,,,54.83180020363478,48.644441383481,
2021-11-28,-14.0,,,,,90.96375712544196,10.72090481395064,
2021-11-29,-12.0,,,,,-11.738215779978004,-20.96914285417646,
2021-11-30,-11.0,,,,,33.093888156066654,-21.97072551354823,
2021-12-01,-13.0,,,-4.875224075183818,,,-8.731607291042808,-10.32379557581894
2021-12-02,-17.0,,,,,,,
2021-12-03,-12.0,,,,,,-15.967820940491436,
2021-12-04,-14.0,,,,,-34.86005648461201,-6.691477363772647,
2021-12-05,-13.0,2.195870765266155,-23.403013272446586,,,6.732591431150062,-18.245310027611144,
2021-12-06,-11.0,,,,,54.61826140382007,-22.728385261587125,
2021-12-07,-11.0,,,,,-41.6317472887472,-29.912812936977943,
2021-12-08,-11.0,,,,,-35.51547968851895,-20.08911792869522,
2021-12-09,-11.0,,,,,54.89071594839143,6.878292587210346,
2021-12-10,-12.0,1.2965390864631277,-12.555087429609038,,,15.986931812426647,-18.931622508019924,
2021-12-11,-14.0,,,,,-32.63079221262908,-27.744532846909635,
2021-12-12,-14.0,,,,,-20.34558238583011,12.144717305964248,
2021-12-13,-14.0,,,,,34.25168633861886,70.57384922125009,
2021-12-14,-14.0,,,,,188.5473848336006,20.887746140380575,
2021-12-15,-14.0,-4.753314698848671,-9.665327846217105,,,38.591723234286334,-21.72050857320028,
2021-12-16,-12.0,,,,,255.4888148267955,2.7507965370588208,
2021-12-17,-13.0,,,,,-28.506270735539353,-37.82134294811246,
2021-12-18,-15.0,,,,,43.306819149495,-35.78143277054745,
2021-12-19,-13.0,,,,,-9.404587044317273,-24.205425428889086,
2021-12-20,-13.0,20.821198887509055,11.974221260568186,,,-31.081038060593116,10.914116752580687,
2021-12-21,-12.0,,,,,-9.256351785312502,5.716459119669825,
2021-12-22,-13.0,,,,,8.593652126296162,57.29391056245625,
2021-12-23,-11.0,,,,,79.75739856476629,31.137188717582955,
2021-12-24,-8.0,,,,,58.772332011990265,59.20404877917909,
2021-12-25,-8.0,-30.63713474517414,-46.57528766850549,,,110.79330011664604,149.84530686000824,
2021-12-26,-22.0,,,,,,5.713185464513766,
2021-12-27,-14.0,,,,,,15.09194803365808,
2021-12-28,-21.0,,,,,,-11.054892304543147,
2021-12-29,-18.0,,,,,,-6.94590161111836,
2021-12-30,-19.0,,,,,,-23.294554910289865,
2021-12-31,-11.0,,,,,,12.053091877539664,
2022-01-01,-23.0,,,,,65.36848624330149,90.2084269498065,-19.43825869287097
2022-01-02,-28.0,,,,,35.31877895145559,77.80589360776163,
2022-01-03,-23.0,,,,,-10.642246651641013,31.194489070657777,
2022-01-04,-24.0,,,,,-8.524677413501355,92.32454608443167,
2022-01-05,-41.0,,,,,,,
2022-01-06,-26.0,,,,,,-54.9332679146976,
2022-01-07,-24.0,,,,,,-26.708595595677842,
2022-01-08,-76.0,,,,,,-21.608727133764834,
2022-01-09,-72.0,,,,,,6.7817213592544245,
2022-01-10,-25.0,,,,,,19.677429307905467,
2022-01-11,-28.0,,,,,-14.314479545935178,-24.29090723679312,
2022-01-12,-31.0,,,,,52.91287476730234,20.29354782724839,
2022-01-13,-30.0,,,,,,92.25287978886753,
2022-01-14,-33.0,,,,,,49.95764300758967,
2022-01-15,-68.0,,,,,,-24.72790466569576,
2022-01-16,-67.0,,,,,39.71682456493355,-15.913137999880277,
2022-01-17,-28.0,,,,,,66.9527334121679,
2022-01-18,-30.0,,,,,78.95023616112637,6.5677685169612126,
2022-01-19,-29.0,,,,,38.442929904668816,78.16973943922339,
2022-01-20,-28.0,,,,,263.5640236623489,60.727467869679266,
2022-01-21,-26.0,,,,,96.68629088425824,68.29589213894799,
2022-01-22,-66.0,,,,,,-41.91553135592924,
2022-01-23,-63.0,,,,,,-52.551976064884194,
2022-01-24,-24.0,,,,,,-34.20294136349054,
2022-01-25,-25.0,,,,,,-57.90872488750987,
2022-01-26,-41.0,,,,,,-51.747969481029955,
2022-01-27,-25.0,,,,,16.721932105745267,-24.158721826325436,
2022-01-28,-24.0,,,,,-74.31624884215685,-48.23937503740134,
2022-01-29,-28.0,-44.75950009401707,-9.920137879651577,,,-63.30292300826949,-27.3790248227163,
2022-01-30,-26.0,,,,,-38.43122474214928,-21.9678540629118,
2022-01-31,-21.0,,,,,78.92427637018855,233.16816492987482,
2022-02-01,-20.0,,,,,75.1997053598281,26.7080623511012,
2022-02-02,-20.0,,,,,-9.772411169428244,25.866583111798793,
2022-02-03,-28.0,,,,,,-36.176309516933266,
2022-02-04,-19.0,,,,,,-23.83415511521998,
2022-02-05,-22.0,,,,,-0.6188311186513425,162.51846995311183,
2022-02-06,-20.0,,,,,-53.802493644824004,38.95721985374192,
2022-02-07,-17.0,,,,,-22.450645152637186,-7.975383456494508,
2022-02-08,-16.0,-51.31539173606157,-35.66445565948433,,,52.80842294730166,132.07051793472186,
2022-02-09,-17.0,,,,,-4.945719413838975,-5.783878969674691,
2022-02-10,-12.0,,,,,-8.741598393069998,-25.614140294619734,
2022-02-11,-16.0,,,,,-71.35946944538698,-24.572124486073683,
2022-02-12,-17.0,,,,,-68.37426481201346,-27.646189992525937,
2022-02-13,-14.0,-48.64979368731208,-8.956389641065128,,,-50.80937703730237,34.673773325609474,
2022-02-14,-6.0,,,,,-65.21063223732001,5.19077706577044,
2022-02-15,-12.0,,,,,-37.505617361219734,10.19810230664943,
2022-02-16,-13.0,,,,,-23.766840739275878,57.12322520454363,
2022-02-17,-13.0,,,,,-31.993907919186878,9.198235882269337,
2022-02-18,-12.0,-43.80231243883168,-7.667996395689532,,,-56.248847721108135,-3.448915126361071,
2022-02-19,-16.0,,,,,-38.44290394086889,-33.61843990853933,
2022-02-20,-15.0,,,,,-32.96475032642076,-35.90502768199432,
2022-02-21,-13.0,,,,,-66.18687490276595,-12.251737073135258,
2022-02-22,-13.0,,,,,-66.98745787100218,-23.978021275835246,
2022-02-23,-16.0,,,,,,-2.0268227965733976,
2022-02-24,-16.0,,,,,101.5104037876234,35.097548441177885,
2022-02-25,-17.0,,,,,23.822977747841723,33.59328416332871,
2022-02-26,-18.0,,,,,2.89878157417415,-34.21962595271193,
2022-02-27,-16.0,,,,,-59.73580382873946,-14.170788639683039,
2022-02-28,-12.0,-41.90279732728214,4.073972133508398,,,-66.86788351212398,-22.616360403849143,
2022-03-01,-16.0,,,,,-31.173604537657205,-12.862976466170993,
2022-03-02,-18.0,,,,,-38.32223709332869,-4.973983949661556,
2022-03-03,-16.0,,,,,39.63529727432287,63.432052989398485,
2022-03-04,-16.0,,,,,7.36871720891282,-29.07561668325231,
2022-03-05,-18.0,-37.22444044237618,-0.9575114035220101,,,-49.5917217047325,-29.41407953939442,
2022-03-06,-18.0,,,,,-31.955143053940755,-10.20761870318395,
2022-03-07,-17.0,,,,,-22.43123557819146,17.624230341860986,
2022-03-08,-16.0,,,,,-41.424909847019045,-29.067389187995815,
2022-03-09,-19.0,,,,,-39.03059293861847,,
2022-03-10,-20.0,-58.903719158148505,-24.401670896667266,,,-53.97481288427229,-42.11680146474915,
2022-03-11,-20.0,,,,,-51.67132698806489,-38.85798235167086,
2022-03-12,-21.0,,,,,-57.60606576578834,-35.981313300805596,
2022-03-13,-21.0,,,,,-50.54502637341688,-25.527492022311375,
2022-03-14,-20.0,,,,,-9.217900972809526,-9.73014864930362,
2022-03-15,-19.0,-40.74437714566962,-20.547061558764625,,,-39.14890316579337,-13.176410995762524,
2022-03-16,-18.0,,,,,-45.648704435234784,-38.361897904817674,
2022-03-17,-19.0,,,,,7.0916292897349145,33.391699330503116,
2022-03-18,-57.0,,,,,27.401773151575792,-43.434999337577125,
2022-03-19,-30.0,,,,,-4.189867129949119,-16.456682980504944,
2022-03-20,-27.0,-34.80070628223828,-25.129445720539213,,,-54.03989116181411,-10.276361285108564,
2022-03-21,-23.0,,,,,26.36955204484844,-20.299103122155056,
2022-03-22,-22.0,,,,,-70.5545641837686,-39.63750654150805,
2022-03-23,-22.0,,,,,5.934724356759113,-25.53020575347029,
2022-03-24,-21.0,,,,,-40.71658224135916,-27.400318585058834,
2022-03-25,-20.0,-42.14983160677371,-27.410540489664925,,,-38.40164720695366,-34.96667570979682,
2022-03-26,-22.0,,,,,-65.8070429006386,-38.97334878315101,
2022-03-27,-21.0,,,,,-49.37534533768308,-45.71088387339425,
2022-03-28,-21.0,,,,,-44.18560722783195,-21.530126855280166,
2022-03-29,-20.0,,,,,-65.72066083568376,-23.573351070890503,
2022-03-30,-20.0,-44.42561899463319,-34.85551356721755,,,-30.659573004492493,35.57320170320349,
2022-03-31,-18.0,,,,,-28.591816634441496,12.820918667768304,
2022-04-01,-15.0,,,,,-76.22789740742223,-21.844428833459283,
2022-04-02,-27.0,,,,,-66.29206104438813,-5.06127949699423,
2022-04-03,-24.0,,,,,-73.52578803657178,-11.67847068658287,
2022-04-04,-24.0,-54.736198748634656,-39.24091349950108,,,-42.327596400808524,-21.89123951549034,
2022-04-05,-21.0,,,,,-85.77370745966633,-23.119480719232943,
2022-04-06,-25.0,,,,,-40.73459434968909,-24.9630691744386,
2022-04-07,-23.0,,,,,-57.82196815065463,-20.78921895950865,
2022-04-08,-23.0,,,,,-25.26292720833859,-9.794103209975498,
2022-04-09,-25.0,-50.86401163785644,-44.64473695340351,,,-54.55305722604275,6.1973063033305715,
2022-04-10,-22.0,,,,,-34.74458517317477,-22.573963597956027,
2022-04-11,-19.0,,,,,-32.304149642465354,-14.627483214424085,
2022-04-12,-19.0,,,,,,-43.41792546718602,
2022-04-13,-19.0,,,,,-31.836829867596787,-9.942270837923838,
2022-04-14,-15.0,-63.67400615333349,-51.348462969155584,,,-37.2725462263148,-21.153481421298434,
2022-04-15,-16.0,,,,,,-4.010064177695025,
2022-04-16,-24.0,,,,,,-10.275257265096418,
2022-04-17,-23.0,,,,,,-20.105693627010865,
2022-04-18,-21.0,,,,,,-0.8723474855868739,
2022-04-19,-21.0,-61.7160260555638,-52.71492364051679,,,,-21.645897599674655,
2022-04-20,,,,,,,-30.76752485563774,
2022-04-21,,,,,,,,
2022-04-22,,,,,,,,
